457	 8
458	 8
459	16
460	 8
461	 8
462	 8
463	 8
464	 8
465	 8
466	 8
467	16
468	16
469	16
470	16
471	 8
472	16
473	 8
474	 8
475	 8
476	 8
477	 8
478	 8
479	16
480	 8
481	 8
482	 8
483	 8
484	 8
485	16
486	16
487	16
488	 8
489	16
490	 8
491	 8
492	 8
493	 8
494	 8
495	 8
496	 8
497	 8
498	16
499	 8
500	 8
501	 8
502	 8
503	16
504	 8
505	 8
506	 8
507	 8
508	 8
509	 8
510	 8
511	16
512	32
513	16
514	16
515	16
516	16
517	16
518	16
519	16
520	16
521	16
522	16
523	16
524	16
525	16
526	16
527	16
528	16
529	32
530	16
531	16
532	16
533	16
534	16
535	16
536	16
537	16
538	16
539	16
540	16
541	16
542	16
543	16
544	16
545	16
546	32
547	16
548	16
549	16
550	16
551	16
552	32
553	16
554	32
555	32
556	32
557	16
558	16
559	16
560	16
561	16
562	32
563	32
564	16
565	32
566	16
567	16
568	16
569	16
570	16
571	16
572	16
573	16
574	16
575	16
576	16
577	16
578	32
579	16
580	16
581	16
582	16
583	16
584	32
585	16
586	32
587	32
588	32
589	16
590	16
591	16
592	32
593	32
594	16
595	32
596	16
597	16
598	16
599	16
600	16
601	16
602	16
603	16
604	16
605	32
606	64
607	32
608	32
609	32
610	32
611	32
612	32
613	32
614	32
615	32
616	32
617	64
618	32
619	32
620	32
621	16
622	32
623	16
624	16
625	16
626	16
627	16
628	16
629	16
630	16
631	32
632	16
633	16
634	16
635	16
636	16
637	16
638	16
639	16
640	16
641	16
642	16
643	16
644	32
645	16
646	16
647	16
648	16
649	16
650	16
651	32
652	16
653	16
654	16
655	16
656	16
657	16
658	16
659	16
660	16
661	 4
662	 8
663	 4
664	 8
665	 8
666	16
667	 8
668	 4
669	 8
670	 4
671	 8
672	 4
673	 8
674	 4
675	 8
676	 8
677	16
678	 8
679	 4
680	 8
681	 4
682	 8
683	 8
684	16
685	 8
686	 8
687	 8
688	 8
689	16
690	 8
691	 8
692	 8
693	 4
694	 8
695	 4
696	 8
697	 8
698	16
699	 8
700	16
701	 8
702	 8
703	 8
704	16
705	 8
706	 8
707	 8
708	16
709	16
710	32
711	16
712	16
713	 8
714	16
715	 8
716	 8
717	 8
718	16
719	16
720	 8
721	16
722	 8
723	 8
724	 8
725	16
726	16
727	 8
728	16
729	 8
730	 8
731	 8
732	32
733	16
734	32
735	16
736	16
737	16
738	16
739	16
740	16
741	16
742	16
743	32
744	16
745	16
746	16
747	 8
748	16
749	 8
750	 8
751	 8
752	16
753	16
754	32
755	16
756	16
757	 8
758	16
759	 8
760	 8
761	 8
762	16
763	16
764	 8
765	16
766	 8
767	 8
768	 8
769	16
770	16
771	 8
772	16
773	 8
774	 8
775	 8
776	 8
777	16
778	 8
779	 8
780	 8
781	16
782	16
783	32
784	16
785	16
786	 8
787	16
788	 8
789	 8
790	 8
791	16
792	16
793	 8
794	16
795	 8
796	 8
797	 8
798	16
799	16
800	 8
801	16
802	 8
803	 8
804	 8
805	16
806	32
807	16
808	16
809	16
810	16
811	16
812	16
813	16
814	16
815	32
816	16
817	16
818	16
819	16
820	16
821	16
822	16
823	 8
824	16
825	 8
826	 8
827	 8
828	16
829	16
830	32
831	16
832	16
833	16
834	16
835	32
836	 8
837	16
838	 8
839	 8
840	 8
841	16
842	16
843	16
844	16
845	 8
846	16
847	 8
848	 8
849	 8
850	16
851	16
852	 8
853	16
854	 8
855	 8
856	 8
857	32
858	32
859	 8
860	16
861	 8
862	 8
863	 8
864	16
865	16
866	 8
867	16
868	 8
869	 8
870	 8
871	 8
872	16
873	 8
874	 8
875	 8
876	16
877	16
878	 8
879	16
880	 8
881	 8
882	 8
883	16
884	32
885	16
886	16
887	16
888	16
889	16
890	16
891	16
892	16
893	32
894	16
895	16
896	16
897	16
898	16
899	16
900	16
901	16
902	32
903	16
904	16
905	16
906	16
907	32
908	16
909	16
910	16
911	 8
912	16
913	 8
914	 8
915	 8
916	16
917	16
918	32
919	16
920	16
921	32
922	 8
923	16
924	 8
925	 8
926	 8
927	16
928	16
929	 8
930	16
931	 8
932	 8
933	 8
934	16
935	16
936	 8
937	16
938	 8
939	 8
940	 8
941	 8
942	16
943	 8
944	 8
945	 8
946	16
947	16
948	32
949	16
950	16
951	 8
952	16
953	 8
954	 8
955	 8
956	16
957	16
958	 8
959	16
960	 8
961	 8
962	 8
963	16
964	16
965	 8
966	16
967	 8
968	 8
969	 8
970	32
971	16
972	32
973	16
974	16
975	16
976	16
977	16
978	16
979	32
980	16
981	16
982	16
983	16
984	16
985	16
986	32
987	16
988	16
989	16
990	16
991	16
992	16
993	16
994	16
995	32
996	16
997	16
998	16
999	16
1000	32
1001	16
1002	16
1003	16
1004	16
1005	16
1006	16
1007	16
1008	32
1009	32
1010	64
1011	32
1012	32
1013	32
1014	32
1015	32
1016	32
1017	64
1018	16
1019	32
1020	16
1021	16
1022	16
1023	16
1024	16
1025	16
1026	16
1027	32
1028	32
1029	32
1030	32
1031	16
1032	32
1033	16
1034	16
1035	16
1036	16
1037	16
1038	16
1039	16
1040	32
1041	32
1042	32
1043	32
1044	16
1045	32
1046	16
1047	16
1048	16
1049	16
1050	16
1051	16
1052	16
1053	16
1054	32
1055	16
1056	16
1057	16
1058	16
1059	16
1060	16
1061	16
1062	32
1063	32
1064	32
1065	32
1066	16
1067	32
1068	16
1069	16
1070	16
1071	16
1072	16
1073	16
1074	16
1075	16
1076	32
1077	16
1078	16
1079	16
1080	16
1081	16
1082	16
1083	16
1084	32
1085	32
1086	32
1087	32
1088	16
1089	32
1090	16
1091	16
1092	16
1093	16
1094	16
1095	16
1096	16
1097	16
1098	32
1099	16
1100	16
1101	16
1102	16
1103	16
1104	16
1105	16
1106	32
1107	32
1108	32
1109	32
1110	16
1111	32
1112	16
1113	16
1114	16
1115	16
1116	16
1117	16
1118	16
1119	32
1120	32
1121	32
1122	32
1123	16
1124	32
1125	16
1126	16
1127	16
1128	16
1129	16
1130	16
1131	16
1132	16
1133	32
1134	16
1135	16
1136	16
1137	16
1138	16
1139	16
1140	16
1141	64
1142	64
1143	16
1144	32
1145	16
1146	16
1147	16
1148	16
1149	16
1150	16
1151	16
1152	16
1153	32
1154	16
1155	16
1156	16
1157	16
1158	16
1159	16
1160	16
1161	16
1162	32
1163	16
1164	16
1165	16
1166	16
1167	16
1168	16
1169	16
1170	16
1171	32
1172	16
1173	16
1174	16
1175	16
1176	16
1177	16
1178	16
1179	32
1180	64
1181	32
1182	32
1183	32
1184	32
1185	32
1186	32
1187	32
1188	32
1189	32
1190	32
1191	32
1192	32
1193	32
1194	32
1195	32
1196	32
1197	64
1198	32
1199	32
1200	32
1201	32
1202	32
1203	32
1204	32
1205	32
1206	32
1207	32
1208	32
1209	32
1210	32
1211	32
1212	32
1213	32
1214	64
1215	32
1216	32
1217	32
1218	32
1219	32
1220	32
1221	32
1222	32
1223	64
1224	32
1225	32
1226	32
1227	32
1228	32
1229	32
1230	32
1231	 3
1232	 6
1233	 6
1234	 3
1235	 6
1236	 6
1237	 3
1238	 6
1239	 6
1240	 9
1241	18
1242	18
1243	 6
1244	12
1245	 6
1246	12
1247	18
1248	36
1249	18
1250	36
1251	 6
1252	12
1253	 6
1254	12
1255	 6
1256	12
1257	 6
1258	12
1259	 6
1260	12
1261	 6
1262	12
1263	 6
1264	12
1265	 6
1266	12
1267	 6
1268	12
1269	 6
1270	12
1271	 6
1272	12
1273	 6
1274	12
1275	18
1276	36
1277	18
1278	36
1279	 6
1280	12
1281	 6
1282	12
1283	12
1284	 6
1285	12
1286	 6
1287	12
1288	12
1289	 6
1290	12
1291	 6
1292	 6
1293	12
1294	 6
1295	18
1296	36
1297	18
1298	36
1299	36
1300	18
1301	36
1302	18
1303	12
1304	24
1305	12
1306	12
1307	12
1308	24
1309	24
1310	12
1311	24
1312	12
1313	12
1314	12
1315	12
1316	24
1317	12
1318	12
1319	12
1320	24
1321	24
1322	12
1323	24
1324	12
1325	12
1326	12
1327	36
1328	72
1329	36
1330	36
1331	36
1332	72
1333	72
1334	36
1335	72
1336	36
1337	36
1338	36
1339	 6
1340	12
1341	 6
1342	12
1343	12
1344	 6
1345	12
1346	 6
1347	 6
1348	12
1349	 6
1350	 6
1351	12
1352	 6
1353	12
1354	12
1355	 6
1356	12
1357	 6
1358	12
1359	12
1360	 6
1361	12
1362	 6
1363	 6
1364	12
1365	 6
1366	12
1367	12
1368	24
1369	12
1370	12
1371	12
1372	24
1373	24
1374	12
1375	24
1376	12
1377	12
1378	12
1379	12
1380	24
1381	12
1382	12
1383	12
1384	24
1385	24
1386	12
1387	24
1388	12
1389	12
1390	12
1391	12
1392	24
1393	12
1394	12
1395	12
1396	12
1397	24
1398	12
1399	12
1400	12
1401	24
1402	24
1403	12
1404	24
1405	12
1406	12
1407	12
1408	24
1409	24
1410	12
1411	24
1412	12
1413	12
1414	12
1415	12
1416	24
1417	12
1418	12
1419	12
1420	24
1421	24
1422	24
1423	24
1424	12
1425	24
1426	12
1427	12
1428	12
1429	12
1430	24
1431	12
1432	12
1433	12
1434	12
1435	24
1436	12
1437	12
1438	12
1439	12
1440	24
1441	12
1442	12
1443	12
1444	24
1445	24
1446	12
1447	24
1448	12
1449	12
1450	12
1451	12
1452	24
1453	12
1454	12
1455	12
1456	24
1457	24
1458	12
1459	24
1460	12
1461	12
1462	12
1463	24
1464	48
1465	24
1466	24
1467	24
1468	24
1469	24
1470	24
1471	24
1472	48
1473	48
1474	48
1475	48
1476	24
1477	48
1478	24
1479	24
1480	24
1481	24
1482	24
1483	24
1484	24
1485	24
1486	48
1487	24
1488	24
1489	24
1490	24
1491	24
1492	24
1493	24
1494	24
1495	48
1496	24
1497	24
1498	24
1499	24
1500	24
1501	24
1502	24
1503	12
1504	24
1505	96
1506	48
1507	96
1508	24
1509	48
1510	24
1511	12
1512	24
1513	24
1514	48
1515	24
1516	24
1517	48
1518	24
1519	192
1520	24
1521	48
1522	24
1523	192
1524	96
1525	192
1526	96
1527	96
1528	192
1529	96
1530	48
1531	96
1532	48
1533	48
1534	48
1535	24
1536	48
1537	24
1538	48
1539	96
1540	48
1541	48
1542	24
1543	48
1544	24
1545	192
1546	24
1547	48
1548	24
1549	192
1550	96
1551	192
1552	96
1553	96
1554	192
1555	96
1556	48
1557	96
1558	48
1559	48
1560	48
1561	24
1562	48
1563	24
1564	24
1565	48
1566	24
1567	48
1568	96
1569	48
1570	48
1571	48
1572	24
1573	48
1574	24
1575	192
1576	192
1577	96
1578	192
1579	96
1580	48
1581	96
1582	48
1583	48
1584	48
1585	24
1586	48
1587	24
1588	96
1589	192
1590	96
1591	48
1592	96
1593	48
1594	48
1595	96
1596	48
1597	48
1598	48
1599	384
1600	384
1601	48
1602	96
1603	48
1604	48
1605	48
1606	48
1607	96
1608	48
1609	48
1610	48
1611	48
1612	96
1613	48
1614	48
1615	48
1616	384
1617	384
1618	192
1619	384
1620	192
1621	192
1622	192
1623	192
1624	384
1625	192
1626	192
1627	192
1628	192
1629	384
1630	192
1631	192
1632	192
1633	192
1634	384
1635	192
1636	192
1637	192
1638	96
1639	192
1640	96
1641	96
1642	96
1643	96
1644	96
1645	96
1646	96
1647	96
1648	192
1649	96
1650	96
1651	96
